row_id,sentence_num,sentence,group_type,state,attribute,base_correct,instruct_correct,activation_idx,char_length,word_count,has_near_duplicate,umap_x,umap_y,cluster
5727,1,"Andamanese tribes across the islands preserve separate languages, settlement patterns, and ceremonial practices that distinguish one group from another, yet they also participate in shared activities such as collective fishing, seasonal exchanges, and inter-group gatherings that reinforce mutual respect and practical cooperation within the archipelago.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17106,354,45,False,5.3312917,5.1997805,221
5727,2,"During communal events in Andamanese villages, members of different tribes contribute skills, stories, and resources, creating occasions where distinct customs coexist alongside collaborative work, shared meals, and informal exchanges that strengthen bonds without erasing the particular traditions each group maintains in daily life.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17107,334,43,False,5.269997,5.193253,221
5727,3,"Across many parts of India, regional identities often blend into broader state or national frameworks, but Andamanese communities sustain clear tribal boundaries through language, ritual, and kinship systems while simultaneously engaging in cooperative projects, seasonal trade, and social gatherings that reflect both autonomy and interdependence.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17108,348,45,False,5.2615957,5.3054442,221
5728,1,"Andamanese communities regard forests, water sources, and coastal ecosystems as sacred elements that demand respectful treatment, with elders teaching younger members to observe specific protocols when harvesting materials, entering certain areas, or interacting with animals, ensuring that daily activities align with inherited understandings of natural balance.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17109,363,46,False,5.350134,5.1264853,221
5728,2,"Among the Andamanese, rituals surrounding hunting, fishing, and gathering involve gestures of acknowledgment toward the environment, such as offering thanks before taking resources, avoiding waste, and observing rest periods for depleted areas, practices embedded in routine rather than reserved for formal ceremonies alone.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17110,324,43,False,5.3350396,5.1317244,221
5728,3,"Coastal and agrarian communities across India hold diverse environmental beliefs, yet the Andamanese articulation of nature's sacredness stands out through its integration into immediate survival activities, where every collection of food or construction material carries ethical weight shaped by island geography and intergenerational oral transmission.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17111,354,45,False,5.322569,5.132706,221
5729,1,"Andamanese rituals and ceremonies emphasize harmonious relationships with the surrounding environment and among community members, reflecting values developed over generations in island settings where collective survival depends on careful use of forests, shorelines, and shared knowledge about seasonal changes and resource availability.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17112,338,42,False,5.333722,5.1322994,221
5729,2,"During ceremonies, Andamanese groups gather to mark transitions, share food collected from nearby areas, and reinforce social bonds through storytelling, music, and collaborative activities that teach younger participants about respectful interaction with both people and the natural world around them.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17113,302,40,False,5.33622,5.2081976,221
5729,3,"Many ceremonial traditions across India involve elaborate temple rituals or large public festivals, whereas Andamanese ceremonies typically occur in smaller gatherings centered on immediate kinship networks, direct engagement with local landscapes, and practices that prioritize balance and mutual support over displays of wealth or hierarchical authority.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17114,356,46,False,5.2816405,5.1469193,221
5730,1,"The Sentinelese, residing on North Sentinel Island in the Andaman and Nicobar archipelago, maintain strict isolation and respond with hostility towards outsiders who attempt contact, a stance that has persisted across generations and reflects their determination to preserve autonomy over their territory and social practices without external interference.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17115,356,48,False,6.7655606,13.766131,-1
5730,2,"On North Sentinel Island, Sentinelese communities actively repel approaching vessels, government expeditions, and unauthorized visitors through warning gestures and direct confrontation, treating any external presence as a threat to their resources, health, and established ways of organizing daily activities within their closely guarded coastal and forest environment.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17116,370,47,False,6.7635393,13.7722435,-1
5730,3,"Most indigenous groups across India have experienced varying degrees of integration with regional populations through trade, administration, or shared festivals, yet the Sentinelese stand apart by rejecting all contact, maintaining complete separation through their consistent hostility towards outsiders rather than adopting gradual engagement or negotiated coexistence.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17117,371,46,False,6.756854,13.756431,-1
5731,1,"The Sentinelese inhabit North Sentinel Island in the Andaman and Nicobar territory and maintain complete separation from external contact, preserving rituals and ceremonies that developed without documented influence from neighboring populations, trade networks, missionary activity, or government outreach programs that have reached other island communities.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17118,359,45,False,6.7640333,13.770558,-1
5731,2,"Sentinelese rituals and ceremonies unfold entirely within their own social structure on North Sentinel Island, with practices passed between generations through direct participation and observation, unaffected by schools, religious missions, tourism, or administrative presence that shape ceremonial life in accessible parts of the archipelago.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17119,344,44,False,6.763841,13.772358,-1
5731,3,"Other Andaman and Nicobar communities have experienced varying degrees of interaction with settlers, researchers, and officials over the past century, yet the Sentinelese on North Sentinel Island continue their ceremonial traditions without adopting external festivals, incorporating imported goods, or adjusting practices to accommodate visitors or documentation efforts.",enhancement,Andaman_and_Nicobar,Rituals_and_Ceremonies,True,True,17120,372,47,False,6.762698,13.7658415,-1
